CAMPUS_NAME,SSBSECT_SUBJ_CODE,SSBSECT_CRSE_NUMB,SSBSECT_CRN,SSBSECT_CAMP_CODE,SPRIDEN_LAST_NAME,SPRIDEN_FIRST_NAME,ID,FAKE_ID,SSBSECT_SEQ_NUMB,SFRSTCR_TERM_CODE,SSRMEET_BEGIN_TIME,SSRMEET_END_TIME,SSRMEET_BLDG_CODE,SSRMEET_ROOM_CODE,DAYS,STVLANG_DESC,SCBCRSE_TITLE,STVNATN_NATION,STVRSTS_INCL_SECT_ENRL,STUDENT_LEVEL,COLLEGE,DEPARTMENT,DEGREE,MAJOR,GPA_OVERALL,EMAIL
Dunwoody -Associates courses,MATH,1111,52851,PN,Lester,Dylan,2603758,2571447,46,202505,8:00,10:45,NE,1380,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.46,dlester45@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Hamilton,Julie,2776954,900184511,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,0.71,jhamilton41@student.gsu.edu
Online,MATH,1401,53307,PF,Garrison,Aaron,2778698,2022404,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,1.9,agarrison42@student.gsu.edu
Online,MATH,1001,51724,PF,Anderson,Duane,2819241,2886521,12,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.84,danderson17@student.gsu.edu
Online,MATH,997,52980,PF,Wallace,Monique,900941065,2199711,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,EDPE,0.67,mwallace72@student.gsu.edu
Online,MATH,1401,53307,PF,Thompson,John,2867768,2849204,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,KIHT,3.24,jthompson78@student.gsu.edu
Online,MATH,997,52257,PF,Meza,Jody,2885136,2340855,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,2.17,jmeza68@student.gsu.edu
Dunwoody -Associates courses,MATH,999,51828,PN,Simpson,Tina,2812411,2709280,28,202505,11:00,12:50,NE,1380,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,1.5,tsimpson56@student.gsu.edu
Online,MATH,1111,53358,PF,Daniel,George,2817260,2821526,30,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.3,gdaniel44@student.gsu.edu
Online,MATH,1111,51735,PF,Johnson,Donna,900196786,2229138,20,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,0,djohnson13@student.gsu.edu
Online,MATH,997,52980,PF,Webster,Denise,2943962,2153962,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,EDSE,2.27,dwebster24@student.gsu.edu
Alpharetta,MATH,999,54155,PA,Hill,Courtney,2801445,2774570,8,202505,13:00,14:50,AB,113,TR,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,4,chill57@student.gsu.edu
Online,MATH,997,53988,PF,Tyler,Alexis,900796385,2312877,12,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,1.83,atyler6@student.gsu.edu
Online,MATH,1111,54702,PF,Morris,John,2810242,2510563,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,3.05,jmorris58@student.gsu.edu
Online,MATH,997,51709,PF,Daniels,Rick,2356990,2934690,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CRJU,2.12,rdaniels73@student.gsu.edu
Online,MATH,997,54759,PF,Salinas,Jason,2854759,2565832,14,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,1.45,jsalinas63@student.gsu.edu
Online,MATH,996,52983,PF,Williams,Grant,2867155,2263095,2,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,PSYC,2.25,gwilliams72@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Fox,Judy,2931192,2983483,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CSCI,4,jfox62@student.gsu.edu
Online,MATH,999,51719,PF,Alvarez,Julie,2521971,2866843,18,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.71,jalvarez5@student.gsu.edu
Online,MATH,1001,52261,PF,Palmer,Kimberly,2823612,2234220,24,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,4,kpalmer3@student.gsu.edu
Online,MATH,1401,54153,PF,Moore,Diana,2833233,2487157,32,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,1.38,dmoore91@student.gsu.edu
Dunwoody -Associates courses,MATH,997,51827,PN,Gordon,Daniel,2916580,2674440,28,202505,13:00,13:55,NE,1220,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,FILM,2.5,dgordon70@student.gsu.edu
Online,MATH,1401,53037,PF,Williams,Sonia,900819293,2564127,24,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.8,swilliams15@student.gsu.edu
Online,MATH,997,53988,PF,Riley,Scott,2877908,2208734,12,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,GENL,2.52,sriley37@student.gsu.edu
Online,MATH,1111,54698,PF,Camacho,Krista,900406332,2868947,38,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,3.01,kcamacho83@student.gsu.edu
Dunwoody -Associates courses,MATH,997,51827,PN,Ellis,Adrienne,2896220,2834695,28,202505,13:00,13:55,NE,1220,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BIOL,0,aellis76@student.gsu.edu
Online,MATH,1001,52261,PF,Brown,Tamara,2849113,2728595,24,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,0,000P,,tbrown16@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Morales,Timothy,2852690,2813902,2,202505,13:00,13:55,CD,1120,TR,French,SUPPORT FOR QUANT REASONING,"Congo, Democratic Rep of the",Y,UA,PC,,ASCC,CSCI,2.33,tmorales14@student.gsu.edu
Online,MATH,997,53988,PF,Henry,Gina,2942189,2362115,12,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,POLY,0,ghenry2@student.gsu.edu
Online,MATH,1001,54751,PF,Ramos,Mitchell,2796085,2904048,30,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,3.76,mramos39@student.gsu.edu
Online,MATH,997,54750,PF,Jones,Renee,2762530,2406341,10,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.84,rjones49@student.gsu.edu
Online,MATH,1111,52985,PF,Franklin,Christopher,2738538,2684023,32,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,US,BU,MGT,BBA,PMGT,3.62,cfranklin2@student.gsu.edu
Online,MATH,1001,51724,PF,Hill,Cameron,2636903,2299532,12,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,FILM,2.46,chill86@student.gsu.edu
Online,MATH,1001,51726,PF,Kelley,Cynthia,2884375,2881461,36,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BADM,1.14,ckelley86@student.gsu.edu
Online,MATH,1111,54724,PF,Vang,Mark,900911950,2908135,44,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.88,mvang27@student.gsu.edu
Online,MATH,1401,52519,PF,Chavez,Alyssa,2749644,2716797,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,achavez79@student.gsu.edu
Online,MATH,1111,51736,PF,Garcia,Catherine,2884833,2898869,22,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,3,cgarcia60@student.gsu.edu
Online,MATH,1001,52979,PF,Farrell,Jacqueline,2884635,2003420,46,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.97,jfarrell42@student.gsu.edu
Online,MATH,1111,55527,PF,Mack,Debra,2697116,2635736,54,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.76,dmack51@student.gsu.edu
Online,MATH,999,51722,PF,Davidson,Joseph,2738724,2986131,16,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,EDPK,2.32,jdavidson92@student.gsu.edu
Online,MATH,997,52977,PF,Lewis,Jennifer,900788253,900615390,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CRJU,2.99,jlewis39@student.gsu.edu
Online,MATH,1111,51736,PF,Leonard,Brooke,2759355,2166358,22,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.39,bleonard12@student.gsu.edu
Online,MATH,1001,51726,PF,Torres,Steven,2903621,2696760,36,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,3.41,storres35@student.gsu.edu
Online,MATH,1111,53482,PF,Herrera,Alexander,2660367,2871876,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,US,BU,MGT,BBA,MGT,3.21,aherrera86@student.gsu.edu
Online,MATH,1401,53307,PF,Perez,Shannon,2866153,2190387,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,4,sperez93@student.gsu.edu
Online,MATH,997,52980,PF,Chavez,Matthew,2926294,2648370,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,FILM,0,mchavez35@student.gsu.edu
Online,MATH,999,52850,PF,Davis,Robert,2832484,2486008,26,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.84,rdavis90@student.gsu.edu
Online,MATH,1001,52407,PF,Ortega,Ronald,2829057,2801773,32,202505,TBA,,ONLINE,,,French,QUANTITATIVE REASONING,"Congo, Democratic Rep of the",Y,UA,PC,,ASCC,HLHP,2.81,rortega6@student.gsu.edu
Online,MATH,997,52977,PF,Burke,Melissa,2886241,2121068,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,GENL,0.09,mburke97@student.gsu.edu
Online,MATH,1111,51737,PF,Hernandez,Nicholas,2810812,2158182,24,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,PB,000P,,nhernandez83@student.gsu.edu
Online,MATH,1001,51729,PF,Morris,Stanley,900854442,2976467,42,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.5,smorris64@student.gsu.edu
Online,MATH,999,51719,PF,Jones,Sandra,2865603,2711950,18,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.29,sjones86@student.gsu.edu
Online,MATH,999,53481,PF,Davis,Marie,2707657,2711421,20,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,US,BU,CIS,BBA,PCIS,2.63,mdavis44@student.gsu.edu
Online,MATH,1401,52984,PF,Rodgers,Colin,900496670,900670846,54,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.54,crodgers44@student.gsu.edu
Online,MATH,1401,53993,PF,Hawkins,Lisa,2546235,2576659,28,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,3.44,lhawkins26@student.gsu.edu
Online,MATH,1001,54751,PF,Jones,Renee,2762530,2406341,30,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.84,rjones49@student.gsu.edu
Online,MATH,1401,54755,PF,Hoffman,Brenda,2903219,2596248,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,AACC,SOCY,3.4,bhoffman14@student.gsu.edu
Online,MATH,1001,54751,PF,Martinez,Mark,2925939,2000811,30,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,MUSC,0,mmartinez30@student.gsu.edu
Online,MATH,1001,51729,PF,Pierce,Eric,2889047,2691610,42,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,KIHT,3.63,epierce97@student.gsu.edu
Online,MATH,997,52257,PF,Ortega,Michael,2862419,2283578,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,ARTS,0.37,mortega77@student.gsu.edu
Online,MATH,1401,52519,PF,Parrish,Karen,2667646,2502483,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.11,kparrish28@student.gsu.edu
Online,MATH,1111,54724,PF,Galvan,Martin,2840824,900879633,44,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,,mgalvan6@student.gsu.edu
Online,MATH,997,51709,PF,Schmitt,Jennifer,2939879,2039467,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,KIHT,3.93,jschmitt95@student.gsu.edu
Online,MATH,1111,54724,PF,Bell,Caroline,2863409,2223476,44,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,3,cbell45@student.gsu.edu
Online,MATH,1001,51728,PF,Andrews,Monique,2867775,2959604,40,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BADM,0,mandrews10@student.gsu.edu
Online,MATH,1001,51727,PF,Lewis,Becky,2840038,2145296,38,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,ENGL,0.25,blewis19@student.gsu.edu
Online,MATH,1001,52260,PF,Walker,Diane,2732245,2190147,26,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.83,dwalker17@student.gsu.edu
Online,MATH,1111,54698,PF,Bruce,Daniel,2716357,2409491,38,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,3,dbruce94@student.gsu.edu
Clarkston -Associates courses,MATH,1001,51730,PC,Farmer,Michael,2877209,2437384,8,202505,10:00,12:45,CD,1120,TR,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,FILM,2,mfarmer50@student.gsu.edu
Online,MATH,997,52977,PF,Aguirre,Audrey,1844905,2255034,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CRJU,3.43,aaguirre93@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Villegas,Megan,2291480,2495292,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,EDPK,2.13,mvillegas63@student.gsu.edu
Online,MATH,1111,53358,PF,Austin,Loretta,2860439,2123229,30,202505,TBA,,ONLINE,,,Korean; Choson-o,COLLEGE ALGEBRA,South Korea,Y,UA,PC,,ASCC,CRJU,3.67,laustin53@student.gsu.edu
Online,MATH,1401,54681,PF,Johnson,Dawn,900454962,2293478,46,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,3.63,djohnson13@student.gsu.edu
Online,MATH,999,51723,PF,Gallegos,Sarah,2846137,2655141,24,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.73,sgallegos41@student.gsu.edu
Online,MATH,997,54759,PF,White,Joseph,2812690,2625449,14,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,PSYC,2,jwhite76@student.gsu.edu
Online,MATH,1001,54657,PF,Parker,Jacqueline,2596609,2477431,16,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,POLY,2.22,jparker87@student.gsu.edu
Online,MATH,1001,54656,PF,Smith,Matthew,900845320,2138666,18,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,EDPK,1.64,msmith56@student.gsu.edu
Online,MATH,1111,52985,PF,Miller,Johnny,2707308,2578569,32,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,1.7,jmiller36@student.gsu.edu
Online,MATH,1401,52516,PF,Knight,Molly,2709681,900587357,48,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,CRJU,1.59,mknight46@student.gsu.edu
Online,MATH,997,54750,PF,Martinez,Mark,2925939,2000811,10,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,MUSC,0,mmartinez30@student.gsu.edu
Online,MATH,1111,51735,PF,Thomas,Richard,2885032,2363682,20,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,3.14,rthomas76@student.gsu.edu
Online,MATH,1401,52982,PF,Johnson,Cynthia,2727990,2603973,52,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.08,cjohnson81@student.gsu.edu
Online,MATH,1001,51726,PF,Lewis,Julie,900915030,2404697,36,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,0,jlewis97@student.gsu.edu
Decatur -Associates courses,MATH,997,54919,PS,Peterson,Robert,1879787,900902500,32,202505,10:00,10:55,SH,1500,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.98,rpeterson96@student.gsu.edu
Online,MATH,1401,52515,PF,Griffith,Mitchell,2785001,2590307,50,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,SOCW,2.73,mgriffith46@student.gsu.edu
Online,MATH,1111,53358,PF,Jimenez,Marilyn,2745481,2422138,30,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLRT,1.78,mjimenez14@student.gsu.edu
Online,MATH,997,54750,PF,Bradley,Kimberly,2821479,2733685,10,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CSCI,1.17,kbradley33@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Welch,Chad,2814801,2931832,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,PSYC,3.4,cwelch93@student.gsu.edu
Online,MATH,1401,52517,PF,Williams,Christopher,2569209,2906921,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,3,cwilliams15@student.gsu.edu
Online,MATH,1001,53489,PF,Williamson,Eric,2002440,2689244,14,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,3.29,ewilliamson88@student.gsu.edu
Online,MATH,1001,51729,PF,Nelson,Emily,2867424,2365715,42,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.57,enelson30@student.gsu.edu
Online,MATH,997,51709,PF,Tucker,Ebony,2808003,2620531,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,PSYC,0.35,etucker11@student.gsu.edu
Online,MATH,1401,52518,PF,Nelson,Scott,900677249,2270549,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.27,snelson10@student.gsu.edu
Decatur -Associates courses,MATH,997,54919,PS,Wilson,Kari,2868487,900373510,32,202505,10:00,10:55,SH,1500,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,0,kwilson42@student.gsu.edu
Online,MATH,1111,51743,PF,Campbell,Russell,2830512,2513222,28,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,EDSE,2.95,rcampbell45@student.gsu.edu
Online,MATH,1111,51735,PF,Tucker,Erika,2806381,2529474,20,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,US,AS,BIO,BS,BIO,3.92,etucker87@student.gsu.edu
Online,MATH,1111,52985,PF,Davis,Robert,2832484,2486008,32,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.84,rdavis90@student.gsu.edu
Online,MATH,1111,51734,PF,Dodson,Caitlin,2887887,2530417,34,202505,TBA,,ONLINE,,,Bengali; Bangla,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.56,cdodson23@student.gsu.edu
Online,MATH,997,54759,PF,Garrett,Katherine,2734366,2594205,14,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.92,kgarrett27@student.gsu.edu
Online,MATH,997,51710,PF,Williams,Elizabeth,2524943,2430888,6,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,0,ewilliams55@student.gsu.edu
Online,MATH,1001,52981,PF,Greene,Randall,2885523,2299598,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,1.5,rgreene47@student.gsu.edu
Online,MATH,1001,52807,PF,Turner,Adrian,2687206,2029947,44,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,GENL,,aturner47@student.gsu.edu
Online,MATH,1111,51737,PF,Taylor,Jason,2961887,2277764,24,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,,jtaylor79@student.gsu.edu
Online,MATH,1401,52984,PF,Murphy,Jonathan,2866096,2947709,54,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.92,jmurphy24@student.gsu.edu
Online,MATH,1001,51728,PF,Burgess,Adrian,2860742,2535486,40,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,ENGR,1.63,aburgess80@student.gsu.edu
Online,MATH,1001,52261,PF,James,Gregory,2842982,2942656,24,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLRT,1.5,gjames76@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Lewis,Todd,2670902,2235022,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.85,tlewis7@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Mason,Jane,2832020,2233060,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,POLY,1.33,jmason80@student.gsu.edu
Dunwoody -Associates courses,MATH,997,51827,PN,Drake,Martha,2846203,2521817,28,202505,13:00,13:55,NE,1220,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CRJU,1.85,mdrake58@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Hensley,Charles,2255688,2649094,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,ARTS,3.67,chensley60@student.gsu.edu
Online,MATH,1111,51742,PF,Smith,Bobby,2831252,2090047,26,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,3,bsmith21@student.gsu.edu
Online,MATH,997,51709,PF,Atkins,Samantha,2843419,900996470,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,1.44,satkins8@student.gsu.edu
Online,MATH,1001,54751,PF,Bradley,Kimberly,2821479,2733685,30,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,1.17,kbradley33@student.gsu.edu
Online,MATH,1401,52518,PF,Berry,Barbara,2794976,2046335,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,EDPK,3.27,bberry59@student.gsu.edu
Clarkston -Associates courses,MATH,999,52408,PC,Butler,Jenna,2806140,2837837,10,202505,13:00,14:50,CH,3190,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.76,jbutler45@student.gsu.edu
Online,MATH,1401,54755,PF,Smith,Darius,2836242,2068135,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,0.27,dsmith57@student.gsu.edu
Online,MATH,1111,51734,PF,Peck,Donna,2582150,2426642,34,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.48,dpeck77@student.gsu.edu
Online,MATH,996,54677,PF,Silva,Brian,2752940,900781228,10,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.31,bsilva79@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Solis,Mark,2800799,2237829,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,THTR,2.38,msolis85@student.gsu.edu
Online,MATH,1401,52517,PF,Collier,Christine,2676168,2532196,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,GENL,3.13,ccollier5@student.gsu.edu
Online,MATH,1111,54702,PF,Davis,Samantha,2565592,2169434,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,EDPK,,sdavis82@student.gsu.edu
Online,MATH,999,51719,PF,Ellis,Robin,2383484,2930436,18,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,US,BU,MK,BBA,MK,2.85,rellis49@student.gsu.edu
Online,MATH,997,52257,PF,Sanchez,Megan,2857876,2305316,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,2.03,msanchez71@student.gsu.edu
Online,MATH,999,51723,PF,Warren,Brianna,2762273,2064497,24,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.24,bwarren40@student.gsu.edu
Online,MATH,1401,54755,PF,Collins,Randy,2332345,2279402,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,3.83,rcollins97@student.gsu.edu
